09:48:15.529 logback [http-nio-8085-exec-3] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 460067
09:48:15.529 logback [http-nio-8085-exec-8] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 460062
09:49:30.789 logback [http-nio-8085-exec-4] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 75240
09:49:30.789 logback [http-nio-8085-exec-1] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 75236
09:59:44.977 logback [http-nio-8085-exec-7] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 551058
09:59:44.977 logback [http-nio-8085-exec-2] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 551065
09:59:44.977 logback [http-nio-8085-exec-3] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 551065
10:02:42.982 logback [http-nio-8085-exec-3] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 171645
10:02:42.982 logback [http-nio-8085-exec-4] WARN  c.a.d.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/vtube?useUnicode=true&characterEncoding=utf-8&useSSL=true&serverTimezone=UTC&socketTimeout=60000&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true, version : 1.2.5, lastPacketReceivedIdleMillis : 171648
10:12:59.279 logback [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:12:59.282 logback [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:13:42.537 logback [main] INFO  com.vtube.AdminApplication - Starting AdminApplication using Java 19.0.2 with PID 77072 (E:\VTube\VTube-java\vb-admin\target\classes started by Administrator in E:\VTube)
10:13:42.538 logback [main] INFO  com.vtube.AdminApplication - The following 1 profile is active: "dev"
10:13:43.387 logback [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
10:13:43.393 logback [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
10:13:43.394 logback [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
10:13:43.394 logback [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
10:13:43.453 logback [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
10:13:43.453 logback [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 888 ms
10:13:44.317 logback [main] INFO  com.vtube.comfig.SaTokenConfig - ############# 放行路由START ##############
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /test/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /favicon.ico
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /swagger-ui/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /swagger-resources/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /v3/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /error
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /default/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /css/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /js/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /video/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /dict/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /uploadFile
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /downloadFile
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /buckets
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /createBucket
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /deleteBucket/**
10:13:44.318 logback [main] INFO  com.vtube.comfig.SaTokenConfig - ############# 放行路由END ##############
10:13:44.743 logback [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
10:13:44.757 logback [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8085 (http) with context path ''
10:13:44.765 logback [main] INFO  com.vtube.AdminApplication - 
---------------------------------------------------------
	Application is running! Access address:
	Local:		http://localhost:8085
	External:	http://172.26.80.1:8085
	管理员接口文档:	http://localhost:8085/swagger-ui/index.html#/
---------------------------------------------------------

10:13:44.776 logback [main] INFO  com.vtube.AdminApplication - Started AdminApplication in 2.463 seconds (process running for 2.92)
